,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,external_id
529,3859334876,Forks of the credit ,2020-08-03T09:38:34Z,Hike,9379.6,9751,16207,225.7,"[43.82496, -80.003795]",68A8960B-8A05-44D3-9BAB-0B112237D9A0-activity.fit
530,3849723293,Afternoon Run,2020-08-01T14:15:30Z,Run,2100.7,791,1771,21.8,"[43.867348, -79.447726]",garmin_push_5320053785
531,3841110597,I’m a sausage ,2020-07-30T20:27:29Z,Run,3003.3,1070,1737,30.9,"[43.865129, -79.430041]",garmin_push_5310052906
532,3824359399,Evening Run,2020-07-27T20:28:02Z,Run,5093.4,1965,2287,19.3,"[43.861292, -79.432348]",A7RK2802.fit
533,3812177259,GARMIN OUTAGE,2020-07-25T11:53:16Z,Run,4288.0,1610,2445,44.0,"[43.87852, -79.453941]",A7PB5316.fit
534,3803239319,Evening Ride,2020-07-22T19:12:01Z,Ride,2023.2,581,619,7.9,"[43.864449, -79.431865]",garmin_push_5278085077
535,3793031903,Less-ANGRY RUN,2020-07-20T20:12:27Z,Run,2029.1,666,952,0.0,"[43.864002, -79.432609]",garmin_push_5267858435
536,3792939825,ANGRY RUN😤,2020-07-20T19:25:24Z,Run,3209.0,1130,1905,37.0,"[43.878618, -79.457753]",garmin_push_5267779021
537,3782785251,Evening Ride,2020-07-18T18:44:34Z,Ride,13127.4,3063,4274,59.0,"[43.864466, -79.431821]",garmin_push_5257520470
538,3780470730,Morning Run,2020-07-18T09:54:45Z,Run,2019.5,697,1248,26.1,"[43.865461, -79.429287]",garmin_push_5255315602
539,3763536496,Evening Run,2020-07-14T18:25:45Z,Run,5063.4,2001,3030,40.2,"[43.875893, -79.451724]",garmin_push_5238146816
540,3753249355,Bruce Caves ,2020-07-12T13:54:37Z,Hike,2578.5,1614,2104,58.2,"[44.772399, -81.075082]",7D1BA110-26D2-48E2-A389-CBCEF67D67A6-activity.fit
541,3747356300,Flower pot island ,2020-07-11T11:25:51Z,Walk,4713.0,3541,7952,65.9,"[45.302057, -81.612687]",1F480362-C989-40EE-8AC5-88552B27283A-activity.fit
542,3743870807,Tobermory ,2020-07-10T14:37:29Z,Hike,19160.1,5163,11722,116.8,"[45.239042, -81.646183]",B9652415-F888-4570-BAD5-B267BC1C149B-activity.fit
543,3729696980,Evening Run,2020-07-07T20:39:09Z,Run,2603.5,1027,1232,32.5,"[43.866445, -79.427732]",222C20A5-C2FB-4A98-B8FC-213EB08165D5-activity.fit
544,3714749558,Evening Run,2020-07-04T20:47:01Z,Run,3004.4,1375,1818,39.3,"[43.870488, -79.431574]",C7ABA9F9-2414-4CD9-A34C-EEA498BBA5DD-activity.fit
545,3705357182,Leisure ride ,2020-07-02T19:56:46Z,Ride,6817.3,2035,2478,38.2,"[43.864321, -79.431842]",089DDCB5-8C57-44C4-9D64-CD9FF9AC4629-activity.fit
546,3695455196,Evening Run,2020-06-30T19:16:14Z,Run,4111.7,1681,1906,43.7,"[43.865742, -79.433887]",335D60B6-20F5-4262-9125-F8E4479F6A1F-activity.fit
547,3685821065,Long time no ride ,2020-06-28T15:56:36Z,Ride,8036.0,2398,3310,36.7,"[43.86459, -79.432097]",03820AA2-AD57-4958-AD1C-729BC0089B6E-activity.fit
548,3678919419,Morning Run,2020-06-27T10:28:46Z,Run,3173.7,1304,2227,39.1,"[43.869921, -79.434338]",7C722FB3-0F84-4F7B-81DB-FE09B1FF562E-activity.fit
549,3671380304,Idk why cramps :(,2020-06-25T18:19:35Z,Run,1003.9,446,812,28.5,"[43.865037, -79.421367]",6FF1CE42-9575-43C3-894D-AAAC3355378C-activity.fit
550,3661366196,Quicky,2020-06-23T18:11:53Z,Run,2004.9,731,1446,24.7,"[43.879726, -79.454231]",B2C89A37-5A27-451B-B1C5-B1B6FFE93892-activity.fit
551,3651124658,Afternoon Run,2020-06-21T15:55:53Z,Run,3476.8,1435,3173,26.3,"[43.866351, -79.441312]",E9AE496B-5808-486F-897B-E7057B991ACD-activity.fit
552,3636120739,I died ,2020-06-18T18:53:57Z,Run,1876.3,818,1146,23.3,"[43.875778, -79.45128]",E5C06F88-2B58-4FAE-8D8D-F33469CABB2B-activity.fit
553,3631477463,Afternoon Walk,2020-06-17T17:37:50Z,Walk,5887.8,4555,5835,59.6,"[43.872114, -79.469636]",AA6D2BD1-7B41-435A-9A27-E43FD0E20A47-activity.fit
554,3626634145,Evening Run,2020-06-16T20:19:04Z,Run,3536.7,1428,1973,34.6,"[43.864154, -79.431206]",E1EE113C-F8BF-471B-B237-7507DE06A5DB-activity.fit
555,3620870930,Joggy jog jog,2020-06-15T17:40:17Z,Run,3041.4,1403,2221,35.2,"[43.864436, -79.431857]",3B9B6922-B865-469F-9F79-49845B67ADAC-activity.fit
556,3600341158,Walk with Alissa ,2020-06-11T17:13:49Z,Walk,6889.2,4938,5562,23.6,"[43.86449, -79.43187]",09EF6EFF-957B-4A99-9309-6A230A0F2295-activity.fit
557,3590845870,Evening Walk,2020-06-09T19:38:22Z,Walk,7005.0,4123,4139,58.5,"[43.864349, -79.432015]",62005BD7-C98B-43AF-83A6-B4075AA54656-activity.fit
558,3580197522,Afternoon Hike,2020-06-07T14:55:27Z,Hike,7923.1,7175,7621,66.6,"[43.951439, -79.420899]",C4B74DB8-90D0-439E-B32B-0E246F4B8421-activity.fit
559,3574856177,Afternoon Hike,2020-06-06T16:36:41Z,Hike,1938.5,2378,4607,7.7,"[43.817597, -79.163244]",888EA46D-B088-477A-8B15-AFE70A49B711-activity.fit
560,3569299185,RIP my back ,2020-06-05T17:40:18Z,Ride,1351.3,421,432,2.1,"[43.864459, -79.431888]",B0E58715-5F26-495A-AD3D-D0CFB364A898-activity.fit
561,3560805903,Evening Walk,2020-06-03T19:36:49Z,Walk,5234.3,3574,3609,42.5,"[43.864462, -79.431983]",84A36EF3-4A7E-4307-A555-6ED95A535C63-activity.fit
562,3543152879,Hamilton Hike,2020-05-31T10:51:02Z,Hike,7708.1,7211,7378,132.2,"[43.247962, -79.993972]",60672219-F0B2-4DCC-A79A-AE4E293B0A70-activity.fit
563,3538611022,Evening Walk,2020-05-30T18:10:12Z,Walk,4120.9,3309,3493,34.6,"[43.864518, -79.432006]",0172E61B-DD33-4DCD-86F5-DEC4CAA8D81C-activity.fit
564,3523152855,Evening Walk,2020-05-27T19:34:02Z,Walk,4333.7,3362,3428,34.8,"[43.864689, -79.431699]",F09403A1-3B06-4E87-A554-A0FFA4AE2CB2-activity.fit
565,3512168752,Evening Walk,2020-05-25T19:50:40Z,Walk,3314.6,2568,2592,24.6,"[43.864565, -79.431895]",ACDCB3F8-C925-4A93-9496-257DBA2CA5CC-activity.fit
566,3461957461,Afternoon Run,2020-05-16T14:00:06Z,Run,2653.5,1159,1489,30.9,"[43.864586, -79.430932]",1417E683-A65C-4A03-8552-4F7FE2CCB33E-activity.fit
567,3447111935,Evening Run,2020-05-13T18:09:26Z,Run,2247.5,1013,1129,26.8,"[43.864441, -79.431838]",0728C9CE-5F79-4A0E-8FFC-113589A1FF4F-activity.fit
568,3421145003,After work jog ,2020-05-08T18:12:23Z,Run,1710.3,743,893,21.6,"[43.865455, -79.429384]",A37C2F26-0B06-431E-94A8-03C5E6E30EAE-activity.fit
569,3415852508,Evening Run,2020-05-07T18:04:42Z,Run,1422.8,718,1020,27.1,"[43.866567, -79.424497]",3A9FB28C-A851-4A39-9C3A-66A19BA515E1-activity.fit
570,3410486459,Rollerblading is hard ,2020-05-06T18:08:30Z,InlineSkate,982.0,728,973,0.0,[],231ABEDF-82C5-40B8-BF30-4CF71A8F35F4-activity.fit
571,3404770926,Mostly walking but still ran a bit ,2020-05-05T18:54:47Z,Run,2949.6,2052,2117,28.1,"[43.86408, -79.430704]",97527DFD-1E24-4619-ADA7-DCB57ED730B1-activity.fit
572,7669640113,Evening Run,2016-12-31T19:00:20Z,Run,10008.8,3707,3859,53.8,"[45.51704750396311, -73.57024694792926]",garmin_ping_235689457059
